4826439952781,37.356728196666672659,127.10932990333334658,332556.35277116403449,4136123.3785409806296,50.106900000000003104,4,11,1.3999999999999999112,0.02999999999999999889,0.018999999999999999528,0.042999999999999996558,1,279.11299999999999955,18.22009999999999863,33.743600000000000705,D,19.91910000000000025
4827439141850,37.356728181666667865,127.10922693833332175,332547.23297222476685,4136123.559550575912,50.149200000000000443,4,11,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.042999999999999996558,1,278.13299999999998136,17.111200000000000188,31.690000000000001279,D,19.91910000000000025
4828438509228,37.356728470000000186,127.10913177166666799,332538.80455753585557,4136123.7603903836571,50.198199999999999932,4,10,1.3999999999999999112,0.029000000000000001471,0.01799999999999999864,0.043999999999999997446,1,279.09699999999997999,15.432000000000000384,28.579999999999998295,D,19.91910000000000025
4829439376563,37.35672874833333168,127.10904895166665085,332531.46968350850511,4136123.9382217358798,50.277400000000000091,4,9,1.3999999999999999112,0.02999999999999999889,0.01799999999999999864,0.042999999999999996558,1,278.26900000000000546,13.04129999999999967,24.152400000000000091,D,19.91910000000000025
4830438831119,37.356729608333331782,127.10897830833333444,332525.21460821194341,4136124.1589923896827,50.337299999999999045,4,10,1.5600000000000000533,0.030999999999999999778,0.021000000000000001305,0.048000000000000000999,1,280.11299999999999955,10.994600000000000151,20.361999999999998323,D,19.917899999999999494
4831438551438,37.356729728333334606,127.10891811166666798,332519.88316509046126,4136124.2791228741407,50.409199999999998454,4,11,1.5600000000000000533,0.028000000000000000583,0.020000000000000000416,0.044999999999999998335,1,276.43700000000001182,10.13630000000000031,18.772300000000001319,D,19.917899999999999494
4832438548614,37.356730601666662039,127.10886030999999718,332514.76552537246607,4136124.4785936390981,50.438800000000000523,4,11,1.5600000000000000533,0.028000000000000000583,0.020000000000000000416,0.042999999999999996558,1,280.24099999999998545,10.221899999999999764,18.931000000000000938,D,19.917899999999999494
4833439375985,37.356732870000001867,127.10880428166665013,332509.8080537270871,4136124.8297042855993,50.480800000000002115,4,11,1.5600000000000000533,0.02999999999999999889,0.020000000000000000416,0.043999999999999997446,1,285.66199999999997772,9.216100000000000847,17.068300000000000693,D,19.917899999999999494
4834439058890,37.356740735000002473,127.10875336499999833,332505.31577248533722,4136125.7927305004559,50.542700000000003513,4,11,1.3999999999999999112,0.026999999999999999695,0.018999999999999999528,0.042999999999999996558,1,297.19200000000000728,8.4573999999999998067,15.663000000000000256,D,19.917899999999999494
4835439006518,37.356755061666667928,127.10871500666665668,332501.95016791421222,4136127.4504331653006,50.617100000000000648,4,11,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.042000000000000002609,1,311.09300000000001774,6.2717000000000000526,11.61509999999999998,D,19.917200000000001125
4836439921830,37.356776275000001419,127.10868885500001113,332499.68103752448224,4136129.8505913452245,50.69210000000000349,4,11,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.042999999999999996558,1,333.58300000000002683,7.0850999999999997314,13.121600000000000819,D,19.917200000000001125
4837439386644,37.356809288333337804,127.10866752833332782,332497.86549979017582,4136133.5514684449881,50.696500000000000341,4,11,1.3999999999999999112,0.026999999999999999695,0.01799999999999999864,0.042000000000000002609,1,346.08199999999999363,9.1943999999999999062,17.027999999999998693,D,19.917200000000001125
4838438541255,37.356856040000003816,127.10865062666665892,332496.4724359618267,4136138.7688438761979,50.686399999999999011,4,11,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.041000000000000001721,1,356.17099999999999227,11.901300000000000878,22.041100000000000136,D,19.917200000000001125
4839438607091,37.356916796666659764,127.10863781166666797,332495.47247248515487,4136145.5329061942175,50.710799999999998988,4,11,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.038999999999999999944,1,0.68799999999999994493,14.720100000000000406,27.261600000000001387,D,19.917200000000001125
4840439364280,37.356989699999999743,127.10862581166665564,332494.57170215301448,4136153.6432683798485,50.699800000000003308,4,11,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.043999999999999997446,1,0.87800000000000000266,17.163799999999998391,31.787299999999998334,D,19.916799999999998505
4841439165039,37.357073661666660769,127.10861171000000525,332493.50937329907902,4136162.9843496922404,50.665999999999996817,4,10,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.042000000000000002609,1,359.80000000000001137,19.25730000000000075,35.66449999999999676,D,19.916799999999998505
4842443673577,37.357167830000001629,127.10859369500001037,332492.12313255650224,4136173.4648680430837,50.697099999999998943,4,9,1.3999999999999999112,0.028000000000000000583,0.01799999999999999864,0.040000000000000000833,1,358.69200000000000728,21.576399999999999579,39.959499999999998465,D,19.916799999999998505
4843443803889,37.357271074999999882,127.10856938999998533,332490.19996615103446,4136184.9636615002528,50.663899999999998158,4,9,1.5300000000000000266,0.028000000000000000583,0.021999999999999998723,0.052999999999999998501,1,356.7540000000000191,23.625599999999998602,43.754500000000000171,D,19.916799999999998505
4844442093168,37.357379941666664536,127.10854083166665873,332487.91258450160967,4136197.0937626771629,50.633200000000002206,4,9,1.5300000000000000266,0.026999999999999999695,0.021000000000000001305,0.047000000000000000111,1,356.8639999999999759,24.451000000000000512,45.283200000000000784,D,19.916799999999998505
4845439132436,37.357493626666659736,127.10851307666665377,332485.70707582397154,4136209.7570623569191,50.664900000000002933,4,10,1.5300000000000000266,0.025999999999999998807,0.020000000000000000416,0.044999999999999998335,1,358.13499999999999091,25.436299999999999244,47.108100000000000307,D,19.916199999999999903
4846437374808,37.357611883333333935,127.10848708333332979,332483.66777193767484,4136222.9244904024526,50.618499999999997385,4,9,1.5300000000000000266,0.0240000000000000005,0.018999999999999999528,0.042999999999999996558,1,359.18299999999999272,26.306499999999999773,48.719599999999999795,D,19.916199999999999903
4847438177098,37.357734226666671873,127.1084633083333415,332481.83404132421128,4136236.5414224779233,50.608499999999999375,4,9,1.5300000000000000266,0.0240000000000000005,0.018999999999999999528,0.043999999999999997446,1,359.79300000000000637,27.085300000000000153,50.161900000000002819,D,19.916199999999999903
4848438671167,37.357859696666665172,127.10843948999999498,332480.00343258760404,4136250.5053549571894,50.571100000000001273,4,9,1.5300000000000000266,0.0240000000000000005,0.018999999999999999528,0.044999999999999998335,1,0.0040000000000000000833,27.68159999999999954,51.266399999999997306,D,19.916199999999999903
4849438254599,37.357987246666667147,127.10841619333332631,332478.22366078931373,4136264.6991510032676,50.494700000000001694,4,8,1.5300000000000000266,0.0240000000000000005,0.018999999999999999528,0.044999999999999998335,1,0.2290000000000000091,27.965299999999999159,51.791699999999998738,D,19.916199999999999903
4850438219224,37.358114136666671357,127.10839312333334306,332476.46250506141223,4136278.8193145990372,50.453400000000002024,4,8,1.5300000000000000266,0.0240000000000000005,0.018999999999999999528,0.045999999999999999223,1,0.16800000000000001044,27.344899999999999096,50.642800000000001148,D,19.915500000000001535
4851438529535,37.35823841166666881,127.10837161666668749,332474.83400621172041,4136292.6465540085919,50.350000000000001421,4,7,1.5300000000000000266,0.025000000000000001388,0.018999999999999999528,0.047000000000000000111,1,1.1819999999999999396,26.717999999999999972,49.481699999999996464,D,19.915500000000001535
4852438244135,37.358360293333333857,127.10835247333334053,332473.40951190679334,4136306.2040443466976,50.317799999999998306,4,7,1.5300000000000000266,0.025000000000000001388,0.020000000000000000416,0.048000000000000000999,1,1.786000000000000032,26.063800000000000523,48.270099999999999341,D,19.915500000000001535
4853437349915,37.358479746666667154,127.10833632500001045,332472.24488947616192,4136319.4867807473056,50.30789999999999651,4,7,1.5300000000000000266,0.025000000000000001388,0.020000000000000000416,0.048000000000000000999,1,2.8220000000000000639,25.789799999999999613,47.762599999999999056,D,19.915500000000001535
4854437895561,37.358595125000000792,127.10832287500001314,332471.31020016438561,4136332.3125819787383,50.245800000000002683,4,7,1.5300000000000000266,0.025999999999999998807,0.020000000000000000416,0.049000000000000001887,1,3.400999999999999801,24.4488999999999983,45.279400000000002535,D,19.915500000000001535
4855438232641,37.358704434999999933,127.10831117333333395,332470.51686919457279,4136344.4619617718272,50.253100000000003433,4,7,1.5300000000000000266,0.025999999999999998807,0.020000000000000000416,0.049000000000000001887,1,3.8709999999999999964,22.829799999999998761,42.280799999999999272,D,19.91489999999999938
4856437673095,37.358805996666667681,127.10830126333333112,332469.86499761242885,4136355.7484368965961,50.215499999999998693,5,10,1.5300000000000000266,0.025999999999999998807,0.021000000000000001305,0.050000000000000002776,1,4.6600000000000001421,21.047100000000000364,38.979199999999998738,D,19.91489999999999938
4857438209447,37.358899101666665388,127.10829394166667328,332469.42356914677657,4136366.0919991955161,50.20040000000000191,5,10,1.5300000000000000266,0.029000000000000001471,0.0240000000000000005,0.058999999999999996891,1,4.9299999999999997158,19.145099999999999341,35.456800000000001205,D,19.91489999999999938
4858437606229,37.35898248166666491,127.10828799999998751,332469.0827413816005,4136375.3540641847067,50.194000000000002615,5,10,1.5300000000000000266,0.026999999999999999695,0.021000000000000001305,0.051999999999999997613,1,5.5080000000000000071,16.725400000000000489,30.975400000000000489,D,19.91489999999999938
4859437931265,37.359056378333335147,127.10828268666666929,332468.77647680451628,4136383.562780466862,50.214700000000000557,5,9,1.5300000000000000266,0.028000000000000000583,0.025000000000000001388,0.058000000000000002942,1,5.6609999999999995879,14.753099999999999881,27.322700000000001097,D,19.91489999999999938
4860437559374,37.359121365000000026,127.10827790333333098,332468.49734068737598,4136390.7819373700768,50.176400000000001,5,9,1.5300000000000000266,0.032000000000000000666,0.032000000000000000666,0.07199999999999999456,1,4.6360000000000001208,13.588599999999999568,25.166100000000000136,D,19.914500000000000313
